,0
5046,CNC(=O)C1CCN(CN)CC1
5047,CNC(=O)C1CCN(S(=O)(=O)C2=CC=CC=C2)CC1
5048,CNC(=O)C1CCN(S(=O)C2=CC=CC=C2)CC1
5049,CNC(=O)C1CCN(S(C)(=O)=O)CC1
5050,CNC(=O)C1CCN(S(C)=O)CC1
5051,CNC(=O)C1CCN(S)CC1
5052,CNC(=O)C1CCN(SC)CC1
5053,CNC(=O)C1CCN(SC2=CC=CC=C2)CC1
5054,CNC(=O)C1CCN([SH](=O)=O)CC1
5055,CNC(=O)C1CCN([SH]=O)CC1
5056,CNC(=O)C1CCN(C2=CC=CC(C)=C2)C1
5057,CNC(=O)C1CCN(C2=CC=CC=C2)C1
5058,CNC(=O)C1CCN(C2=CC=CC=C2C)C1
5059,CNC(=O)C1CCNC1
5060,CNC(=O)C1CCNCC1
5061,CNC(=O)C1CCOC(C)C1
5062,CNC(=O)C1CCOC1
5063,CNC(=O)C1CCOC1C
5064,CNC(=O)C1CC[NH+](C)CC1
5065,CNC(=O)C1CN(C)CCO1
5066,CNC(=O)C1CNC(=O)C1
5067,CNC(=O)C1COC2=CC=CC=C2C1
5068,CNC(=O)C1CSCN1C
5069,CNC(=O)C1CSCN1C(C)=O
5070,CNC(=O)C1CSCN1C=O
5071,CNC(=O)C1CC2=CC=CC=C2O1
5072,CNC(=O)C1NCCC2=CC=CC=C21
5073,CNC(=O)C=C(C)C
5074,CNC(=O)C=CC1=CC=CC(O)=C1
5075,CNC(=O)C=CC1=CC=CC(OC)=C1
5076,CNC(=O)C=CC1=CC=CC=C1
5077,CNC(=O)C=O
5078,CNC(=O)CC(C)C
5079,CNC(=O)CC(C)N
5080,CNC(=O)CC(C)NC
5081,CNC(=O)CC(C)NC(C)=O
5082,CNC(=O)CC(C)NC=O
5083,CNC(=O)CC(C)O
5084,CNC(=O)CC(C)C1=CC=CC=C1
5085,CNC(=O)CC(O)C1=CC=CC=C1
5086,CNC(=O)CC1CCNCC1
5087,CNC(=O)CC1CNCS1
5088,CNC(=O)CCC(C)=O
5089,CNC(=O)CCC(C)C
5090,CNC(=O)CCC(N)=O
5091,CNC(=O)CCC=O
5092,CNC(=O)CCCN
5093,CNC(=O)CCN
5094,CNC(=O)CCNC(C)=O
5095,CNC(=O)CCNC=O
5096,CNC(=O)CCO
5097,CNC(=O)CCOC
5098,CNC(=O)CCOC1=CC=CC=C1
5099,CNC(=O)CCS
5100,CNC(=O)CCS(C)=O
5101,CNC(=O)CCSC
5102,CNC(=O)CC[NH3+]
5103,CNC(=O)CC[SH]=O
5104,CNC(=O)CCC1=CC=CC=C1
5105,CNC(=O)CN
5106,CNC(=O)CN(C)C
5107,CNC(=O)CN(C)C(C)=O
5108,CNC(=O)CN(C)C=O
5109,CNC(=O)CN(C)S
5110,CNC(=O)CN(C)S(=O)(=O)C1=CC=CC=C1
5111,CNC(=O)CN(C)S(=O)C1=CC=CC=C1
5112,CNC(=O)CN(C)S(C)(=O)=O
5113,CNC(=O)CN(C)S(C)=O
5114,CNC(=O)CN(C)SC
5115,CNC(=O)CN(C)SC1=CC=CC=C1
5116,CNC(=O)CN(C)[SH](=O)=O
5117,CNC(=O)CN(C)[SH]=O
5118,CNC(=O)CN1C(=O)CNC1=O
5119,CNC(=O)CN1C(=O)NC(C)(C)C1=O
5120,CNC(=O)CN1C(=O)NC(C)C1=O
5121,CNC(=O)CN1CC(C)(C)NC1=O
5122,CNC(=O)CN1CC(C)NC1=O
5123,CNC(=O)CN1CCCC(C)C1
5124,CNC(=O)CN1CCCC1
5125,CNC(=O)CN1CCCC1=O
5126,CNC(=O)CN1CCCCC1
5127,CNC(=O)CN1CCN(C(C)=O)CC1
5128,CNC(=O)CN1CCN(C)CC1
5129,CNC(=O)CN1CCN(C=O)CC1
5130,CNC(=O)CN1CCNC1
5131,CNC(=O)CN1CCNC1=O
5132,CNC(=O)CN1CCNCC1
5133,CNC(=O)CN1CCOC(C)C1
5134,CNC(=O)CN1CCOCC1
5135,CNC(=O)CN1CNC(C)(C)C1
5136,CNC(=O)CN1CNC(C)(C)C1=O
5137,CNC(=O)CN1CNC(C)C1
5138,CNC(=O)CN1CNC(C)C1=O
5139,CNC(=O)CN1CNCC1=O
5140,CNC(=O)CNC(=O)NC
5141,CNC(=O)CNC(=O)C1=CC=CC=C1
5142,CNC(=O)CNC(C)=O
5143,CNC(=O)CNC(C)C
5144,CNC(=O)CNC(C)C1=CC=CC=C1
5145,CNC(=O)CNC(N)=O
5146,CNC(=O)CNC1CCCCC1
5147,CNC(=O)CNC1CCCCC1C
5148,CNC(=O)CNC=O
5149,CNC(=O)CNCC(C)C
5150,CNC(=O)CNCCO
5151,CNC(=O)CNCN
5152,CNC(=O)CNCC1=CC=CC=C1
5153,CNC(=O)CNS
5154,CNC(=O)CNS(=O)(=O)C1=CC=CC=C1
5155,CNC(=O)CNS(=O)C1=CC=CC=C1
5156,CNC(=O)CNS(C)(=O)=O
5157,CNC(=O)CNS(C)=O
5158,CNC(=O)CNSC
5159,CNC(=O)CNSC1=CC=CC=C1
5160,CNC(=O)CN[SH](=O)=O
5161,CNC(=O)CN[SH]=O
5162,CNC(=O)CNC1=CC=CC=C1C
5163,CNC(=O)CNC1=CC=CC(C)=C1
5164,CNC(=O)CNC1=CC=C(C)C=C1
5165,CNC(=O)CNC1=CC=C(C)C=C1C
5166,CNC(=O)CNC1=CC=C(N)C=C1
5167,CNC(=O)CNC1=CC=CC(Cl)=C1
5168,CNC(=O)CNC1=CC=CC(F)=C1
5169,CNC(=O)CNC1=CC=CC=C1
5170,CNC(=O)CNC1=CC=CC=C1C
5171,CNC(=O)CNC1=CC=CC=C1O
5172,CNC(=O)CNC1=CC=CC=C1OC
5173,CNC(=O)CNC1=N[NH]C=C1
5174,CNC(=O)CNC1=NN(C)C=C1
5175,CNC(=O)CO
5176,CNC(=O)COC
5177,CNC(=O)COC(=O)C1=CC=CC=C1
5178,CNC(=O)COC(C)=O
5179,CNC(=O)COC=O
5180,CNC(=O)COCC1=CC=CC=C1
5181,CNC(=O)COC1=CC(C)=CC=C1C
5182,CNC(=O)COC1=CC=CC(Cl)=C1
5183,CNC(=O)COC1=CC=C(C)C=C1
5184,CNC(=O)COC1=CC=C(Cl)C=C1
5185,CNC(=O)COC1=CC=C(F)C=C1
5186,CNC(=O)COC1=CC=CC(Cl)=C1
5187,CNC(=O)COC1=CC=CC=C1
5188,CNC(=O)COC1=CC=CC=C1C
5189,CNC(=O)COC1=CC=CC=C1O
5190,CNC(=O)COC1=CC=CC=C1OC
5191,CNC(=O)CS
5192,CNC(=O)CS(C)(=O)=O
5193,CNC(=O)CS(C)=O
5194,CNC(=O)CSC
5195,CNC(=O)CSC1=CC=CC=C1
5196,CNC(=O)CSC1=NN=C[NH]1
5197,CNC(=O)CSC1=NN=CN1C
5198,CNC(=O)C[NH+](C)C
5199,CNC(=O)C[NH+](C)C(C)C
5200,CNC(=O)C[NH+]1CCC(C)CC1
5201,CNC(=O)C[NH+]1CCCC1
5202,CNC(=O)C[NH+]1CCCC1C
5203,CNC(=O)C[NH+]1CCCCC1
5204,CNC(=O)C[NH2+]C
5205,CNC(=O)C[NH2+]C(C)C
5206,CNC(=O)C[NH3+]
5207,CNC(=O)C[SH](=O)=O
5208,CNC(=O)C[SH]=O
5209,CNC(=O)CC1=CC=CC=C1F
5210,CNC(=O)CC1=C(F)C=CC=C1F
5211,CNC(=O)CC1=CC=CC(Cl)=C1
5212,CNC(=O)CC1=CC=C(N)C=C1
5213,CNC(=O)CC1=CC=CC(C)=C1
5214,CNC(=O)CC1=CC=CC(F)=C1
5215,CNC(=O)CC1=CC=CC(O)=C1
5216,CNC(=O)CC1=CC=CC(OC)=C1
5217,CNC(=O)CC1=CC=CC=C1
5218,CNC(=O)CC1=CC=CC=C1C
5219,CNC(=O)CC1=CC=CC=C1F
5220,CNC(=O)CC1=CC=CS1
5221,CNC(=O)CC1=CSC(C)=N1
5222,CNC(=O)CC1=CSC=N1
5223,CNC(=O)CC1=NOC(C)=C1
5224,CNC(=O)CC1=NOC=C1
5225,CNC(=O)CN1C=CC=N1
5226,CNC(=O)N(C)C
5227,CNC(=O)N(C)C(C)C
5228,CNC(=O)N(C)C(C)CS
5229,CNC(=O)N(C)C(C)CSC
5230,CNC(=O)N(C)C(C)C1=CC=CC=C1
5231,CNC(=O)N(C)C1CC1
5232,CNC(=O)N(C)C1CCCCC1
5233,CNC(=O)N(C)CC(C)C
5234,CNC(=O)N(C)CC(C)O
5235,CNC(=O)N(C)CC1CCOC1
5236,CNC(=O)N(C)CCO
5237,CNC(=O)N(C)CCOC
5238,CNC(=O)N(C)CCS
5239,CNC(=O)N(C)CCSC
5240,CNC(=O)N(C)CC1=CC=C(O)C=C1
5241,CNC(=O)N(C)CC1=CC=C(OC)C=C1
5242,CNC(=O)N(C)CC1=CC=CC(C)=C1
5243,CNC(=O)N(C)CC1=CC=CC(F)=C1
5244,CNC(=O)N(C)CC1=CC=CC=C1
5245,CNC(=O)N(C)CC1=CC=NC=C1
5246,CNC(=O)N1C(C)CCCC1C
5247,CNC(=O)N1CC(C)OC(C)C1
5248,CNC(=O)N1CCC(C)C(O)C1
5249,CNC(=O)N1CCC(C)C1
5250,CNC(=O)N1CCC(C=O)C1
5251,CNC(=O)N1CCC(CO)CC1
5252,CNC(=O)N1CCC(N)CC1
5253,CNC(=O)N1CCC(NC)CC1
5254,CNC(=O)N1CCCC(C(N)=O)C1
5255,CNC(=O)N1CCCC(C)C1
5256,CNC(=O)N1CCCC(C=O)C1
5257,CNC(=O)N1CCCC(CN)C1
5258,CNC(=O)N1CCCC(O)C1
5259,CNC(=O)N1CCCC(OC)C1
5260,CNC(=O)N1CCCC1
5261,CNC(=O)N1CCCC1C
5262,CNC(=O)N1CCCC1C1=CC=CC=C1
5263,CNC(=O)N1CCCCC1
5264,CNC(=O)N1CCCCC1C
5265,CNC(=O)N1CCCCCC1C
5266,CNC(=O)N1CCCN(C)CC1
5267,CNC(=O)N1CCN(C(C)=O)CC1
5268,CNC(=O)N1CCN(C)CC1
5269,CNC(=O)N1CCN(C=O)CC1
5270,CNC(=O)N1CCN(C2=CC=CC=C2)CC1
5271,CNC(=O)N1CCNCC1
5272,CNC(=O)N1CCOC(C)C1
5273,CNC(=O)N1CCOC(C2=CC=CC=C2)C1
5274,CNC(=O)N1CC[NH+](C)CC1
5275,CNC(=O)N1CCC2=CC=CC=C21
5276,CNC(=O)N1CCC2=CC=CC=C2C1
5277,CNC(=O)NC
5278,CNC(=O)NC(C)(C)C
5279,CNC(=O)NC(C)=O
5280,CNC(=O)NC(C)C
5281,CNC(=O)NC(C)C(C)C
5282,CNC(=O)NC(C)C(N)=O
5283,CNC(=O)NC(C)C1CC1
5284,CNC(=O)NC(C)C=O
5285,CNC(=O)NC(C)CN
5286,CNC(=O)NC(C)CO
5287,CNC(=O)NC(C)COC
5288,CNC(=O)NC(C)CS
5289,CNC(=O)NC(C)CSC
5290,CNC(=O)NC(C)C1=CC=CC(C)=C1
5291,CNC(=O)NC(C)C1=CC=C(Cl)C=C1
5292,CNC(=O)NC(C)C1=CC=C(F)C=C1
5293,CNC(=O)NC(C)C1=CC=CC(F)=C1
5294,CNC(=O)NC(C)C1=CC=CC=C1
5295,CNC(=O)NC(C)C1=CC=CC=C1O
5296,CNC(=O)NC(C)C1=CC=CC=C1OC
5297,CNC(=O)NC(C)C1=CC=CS1
5298,CNC(=O)NC(C)C1=NC(C)=CS1
5299,CNC(=O)NC(C)C1=NC=CS1
5300,CNC(=O)NC(C)C1=NOC=N1
5301,CNC(=O)NC(CO)C1=CC=CC=C1
5302,CNC(=O)NC1CC1
5303,CNC(=O)NC1CC1C
5304,CNC(=O)NC1CCC1
5305,CNC(=O)NC1CCCC(C)C1
5306,CNC(=O)NC1CCCC1
5307,CNC(=O)NC1CCCC1C
5308,CNC(=O)NC1CCCCC1
5309,CNC(=O)NC1CCCCC1C
5310,CNC(=O)NC1CCCCC1O
5311,CNC(=O)NC1CCCCC1S
5312,CNC(=O)NC1CCCCC1S(C)=O
5313,CNC(=O)NC1CCCCC1SC
5314,CNC(=O)NC1CCCCC1[SH]=O
5315,CNC(=O)NC1CCN(C)C1
5316,CNC(=O)NC1CCN(C)C1=O
5317,CNC(=O)NC1CCN(C)CC1
5318,CNC(=O)NC1CCN(C2=CC=CC=C2)C1
5319,CNC(=O)NC1CCNC1
5320,CNC(=O)NC1CCNC1=O
5321,CNC(=O)NC1CCNCC1
5322,CNC(=O)NC1CCC2=CC=CC=C21
5323,CNC(=O)NC=O
5324,CNC(=O)NCC(C)(C)C
5325,CNC(=O)NCC(C)(C)O
5326,CNC(=O)NCC(C)C
5327,CNC(=O)NCC(C)N
5328,CNC(=O)NCC(C)O
5329,CNC(=O)NCC(C)OC
5330,CNC(=O)NCC(C)[NH3+]
5331,CNC(=O)NCC(N)=O
5332,CNC(=O)NCC(O)C1=CC=CC=C1
5333,CNC(=O)NCC1CC1
5334,CNC(=O)NCC1CCCO1
5335,CNC(=O)NCC1CCOC1
5336,CNC(=O)NCC=O
5337,CNC(=O)NCCN
5338,CNC(=O)NCCO
5339,CNC(=O)NCCOC
5340,CNC(=O)NCCS
5341,CNC(=O)NCCSC
5342,CNC(=O)NCC[NH3+]
5343,CNC(=O)NCCC1=CC=C(F)C=C1
5344,CNC(=O)NCCC1=CC=CC=C1
5345,CNC(=O)NCC1=C(C)N=CS1
5346,CNC(=O)NCC1=CC=CC(C)=C1
5347,CNC(=O)NCC1=CC=C(Cl)C=C1
5348,CNC(=O)NCC1=CC=C(F)C=C1
5349,CNC(=O)NCC1=CC=C(O)C=C1
5350,CNC(=O)NCC1=CC=C(OC)C=C1
5351,CNC(=O)NCC1=CC=CC(C)=C1
5352,CNC(=O)NCC1=CC=CC(F)=C1
5353,CNC(=O)NCC1=CC=CC=C1
5354,CNC(=O)NCC1=CC=CC=C1F
5355,CNC(=O)NCC1=CC=CC=C1O
5356,CNC(=O)NCC1=CC=CC=C1OC
5357,CNC(=O)NCC1=CC=CS1
5358,CNC(=O)NCC1=CC=N[NH]1
5359,CNC(=O)NCC1=CC=NC(O)=C1
5360,CNC(=O)NCC1=CC=NC(OC)=C1
5361,CNC(=O)NCC1=CC=NC=C1
5362,CNC(=O)NCC1=CC=NN1C
5363,CNC(=O)NCC1=CN=CS1
5364,CNC(=O)NCC1=CSC=C1
5365,CNC(=O)NCC1=NC(C)=CS1
5366,CNC(=O)NCC1=NC=CS1
5367,CNC(=O)NCC1=NOC(C)=N1
5368,CNC(=O)NCC1=NOC=N1
5369,CNC(=O)NNC(C)=O
5370,CNC(=O)NNC=O
5371,CNC(=O)NC1=C[NH]N=C1
5372,CNC(=O)NC1=C[NH]N=C1C
5373,CNC(=O)NC1=CC=CC(C)=C1
5374,CNC(=O)NC1=CC=CC(C=O)=C1
5375,CNC(=O)NC1=CC=CC(O)=C1
5376,CNC(=O)NC1=CC=CC(OC)=C1
5377,CNC(=O)NC1=CC=C(C(N)=O)C=C1
5378,CNC(=O)NC1=CC=C(C)C(C)=C1
5379,CNC(=O)NC1=CC=C(C)C=C1
5380,CNC(=O)NC1=CC=C(C)C=C1F
5381,CNC(=O)NC1=CC=C(C=O)C(C)=C1
5382,CNC(=O)NC1=CC=C(C=O)C=C1
5383,CNC(=O)NC1=CC=C(CN)C=C1
5384,CNC(=O)NC1=CC=C(F)C(F)=C1
5385,CNC(=O)NC1=CC=C(F)C=C1
5386,CNC(=O)NC1=CC=C(N)C=C1
5387,CNC(=O)NC1=CC=C(O)C(C)=C1
5388,CNC(=O)NC1=CC=C(O)C(F)=C1
5389,CNC(=O)NC1=CC=C(O)C=C1
5390,CNC(=O)NC1=CC=C(OC)C(C)=C1
5391,CNC(=O)NC1=CC=C(OC)C(F)=C1
5392,CNC(=O)NC1=CC=C(OC)C=C1
5393,CNC(=O)NC1=CC=C(S)C=C1
5394,CNC(=O)NC1=CC=C([SH]=O)C=C1
5395,CNC(=O)NC1=CC=CC(C(=O)NC)=C1
5396,CNC(=O)NC1=CC=CC(C(N)=O)=C1
5397,CNC(=O)NC1=CC=CC(C)=C1
5398,CNC(=O)NC1=CC=CC(C)=C1C
5399,CNC(=O)NC1=CC=CC(C)=C1Cl
5400,CNC(=O)NC1=CC=CC(C=O)=C1
5401,CNC(=O)NC1=CC=CC(CN)=C1
5402,CNC(=O)NC1=CC=CC(Cl)=C1
5403,CNC(=O)NC1=CC=CC(F)=C1
5404,CNC(=O)NC1=CC=CC(NC(C)=O)=C1
5405,CNC(=O)NC1=CC=CC(NC)=C1
5406,CNC(=O)NC1=CC=CC(NC=O)=C1
5407,CNC(=O)NC1=CC=CC=C1
5408,CNC(=O)NC1=CC=CC=C1F
5409,CNC(=O)NC1=CC=CC=C1N
5410,CNC(=O)NC1=CC=CN=C1C
5411,CNC(=O)NC1=CC=N[NH]1
5412,CNC(=O)NC1=CC=NC=C1
5413,CNC(=O)NC1=CC=NN1C
5414,CNC(=O)NC1=CN(C)N=C1
5415,CNC(=O)NC1=CN(C)N=C1C
5416,CNC(=O)NC1=NC=CS1
5417,CNC(=O)NC1=NN=CS1
5418,CNC(=O)OC
5419,CNC(=O)OC(C)(C)C
5420,CNC(=O)OC(C)C
5421,CNC(=O)C1=C(C)[NH]C(C)=C1
5422,CNC(=O)C1=C(C)[NH]C=C1
5423,CNC(=O)C1=C(C)[NH]N=C1
5424,CNC(=O)C1=C(C)C=CS1
5425,CNC(=O)C1=C(C)N(C2=CC=CC=C2)N=C1
5426,CNC(=O)C1=C(C)N(C(C)C)N=C1
5427,CNC(=O)C1=C(C)N(C)C=C1
5428,CNC(=O)C1=C(C)N(C)N=C1
5429,CNC(=O)C1=C(C)N=C(C)S1
5430,CNC(=O)C1=C(C)N=CO1
5431,CNC(=O)C1=C(C)N=CS1
5432,CNC(=O)C1=C(C)OC=C1
5433,CNC(=O)C1=CC=CC(O)=C1F
5434,CNC(=O)C1=CC=CC(OC)=C1F
5435,CNC(=O)C1=CC=CC=C1F
5436,CNC(=O)C1=C(F)C=CC=C1F
5437,CNC(=O)C1=C[NH]C(=O)C=C1
5438,CNC(=O)C1=C[NH]C(C)=C1
5439,CNC(=O)C1=C[NH]C2=CC=CC=C12
5440,CNC(=O)C1=C[NH]N=C1
5441,CNC(=O)C1=C[NH]N=C1C1=CC=CC=C1
5442,CNC(=O)C1=C[NH]N=C1C
5443,CNC(=O)C1=C[NH]N=C1C(C)C
5444,CNC(=O)C1=CC=CC(C)=C1
5445,CNC(=O)C1=CC(C)=CC=C1N
5446,CNC(=O)C1=CN=CC(C)=C1
5447,CNC(=O)C1=CC(C)=CS1
5448,CNC(=O)C1=CC(C)=N[NH]1
5449,CNC(=O)C1=CC=CC(C=O)=C1
5450,CNC(=O)C1=CC=CC(CN)=C1
5451,CNC(=O)C1=CC(Cl)=CC(Cl)=C1
5452,CNC(=O)C1=CC=CC(Cl)=C1
5453,CNC(=O)C1=CC(Cl)=CC=C1NC
5454,CNC(=O)C1=CC(Cl)=CC=C1NC=O
5455,CNC(=O)C1=CC(Cl)=CC=C1O
5456,CNC(=O)C1=CC(Cl)=CC=C1OC
5457,CNC(=O)C1=CC(N)=CC=C1Cl
5458,CNC(=O)C1=CC=CC(NC(C)=O)=C1
5459,CNC(=O)C1=CC(O)=CC(O)=C1
5460,CNC(=O)C1=CC(O)=CC(OC)=C1
5461,CNC(=O)C1=CC(O)=CC(OC)=C1
5462,CNC(=O)C1=CC(OC)=CC(OC)=C1
5463,CNC(=O)C1=CC=CC(OC)=C1
5464,CNC(=O)C1=CC(S)=CC=C1Cl
5465,CNC(=O)C1=CC([SH](=O)=O)=CC=C1Cl
5466,CNC(=O)C1=CC([SH]=O)=CC=C1Cl
5467,CNC(=O)C1=CC2=C(CCCC2)S1
5468,CNC(=O)C1=CC2=CC=CC=C2O1
5469,CNC(=O)C1=CC=C(Br)C(F)=C1
5470,CNC(=O)C1=CC=C(Br)O1
5471,CNC(=O)C1=CC=C(C(F)(F)F)C=C1
5472,CNC(=O)C1=CC=C(C(F)F)C=C1
5473,CNC(=O)C1=CC=C(C)C(C)=C1
5474,CNC(=O)C1=CC=C(C)C(F)=C1
5475,CNC(=O)C1=CC=C(C)C(N)=C1
5476,CNC(=O)C1=CC=C(C)C(NC(C)=O)=C1
5477,CNC(=O)C1=CC=C(C)C(NC)=C1
5478,CNC(=O)C1=CC=C(C)C(NC=O)=C1
5479,CNC(=O)C1=CC=C(C)C(S)=C1
5480,CNC(=O)C1=CC=C(C)C([SH](=O)=O)=C1
5481,CNC(=O)C1=CC=C(C)C([SH]=O)=C1
5482,CNC(=O)C1=CC=C(C)C=C1
5483,CNC(=O)C1=CC=C(C)N=C1
5484,CNC(=O)C1=CC=C(CF)C=C1
5485,CNC(=O)C1=CC=C(CNC=O)C=C1
5486,CNC(=O)C1=CC=C(F)C=C1
5487,CNC(=O)C1=CC=C(N)C=C1
5488,CNC(=O)C1=CC=C(N)N=C1
5489,CNC(=O)C1=CC=C(O)C=C1
5490,CNC(=O)C1=CC=C(O)C=C1C
5491,CNC(=O)C1=CC=C(OC)C=C1
5492,CNC(=O)C1=CC=C(S(C)(=O)=O)C=C1
5493,CNC(=O)C1=CC=C(S(C)=O)C=C1
5494,CNC(=O)C1=CC=C(S)C=C1
5495,CNC(=O)C1=CC=C(SC)C=C1
5496,CNC(=O)C1=CC=C([SH](=O)=O)C=C1
5497,CNC(=O)C1=CC=C([SH]=O)C=C1
5498,CNC(=O)C1=CC=C[NH]1
5499,CNC(=O)C1=CC=CC(Br)=C1
5500,CNC(=O)C1=CC=CC(C)=C1
5501,CNC(=O)C1=CC=CC(CS)=C1
5502,CNC(=O)C1=CC=CC(F)=C1Cl
5503,CNC(=O)C1=CC=CC(N)=C1
5504,CNC(=O)C1=CC=CC(NC(N)=O)=C1
5505,CNC(=O)C1=CC=CC(NC)=C1
5506,CNC(=O)C1=CC=CC(NCN)=C1
5507,CNC(=O)C1=CC=CC(S(=O)(=O)NC)=C1
5508,CNC(=O)C1=CC=CC(S(=O)NC)=C1
5509,CNC(=O)C1=CC=CC(S(N)(=O)=O)=C1
5510,CNC(=O)C1=CC=CC(S(N)=O)=C1
5511,CNC(=O)C1=CC=CC(S)=C1
5512,CNC(=O)C1=CC=CC(SN)=C1
5513,CNC(=O)C1=CC=CC([SH](=O)=O)=C1
5514,CNC(=O)C1=CC=CC([SH]=O)=C1
5515,CNC(=O)C1=CC=CC=C1
5516,CNC(=O)C1=CC=CC=C1Cl
5517,CNC(=O)C1=CC=CC=C1F
5518,CNC(=O)C1=CC=CC=C1N
5519,CNC(=O)C1=CC=CC=C1N1CCCC1
5520,CNC(=O)C1=CC=CC=C1NC
5521,CNC(=O)C1=CC=CC=C1NC(C)=O
5522,CNC(=O)C1=CC=CC=C1NC=O
5523,CNC(=O)C1=CC=CC=C1O
5524,CNC(=O)C1=CC=CC=C1OC
5525,CNC(=O)C1=CC=CC=C1SC
5526,CNC(=O)C1=CC=CC=N1
5527,CNC(=O)C1=CC=CN=C1C
5528,CNC(=O)C1=CC=CO1
5529,CNC(=O)C1=CC=CS1
5530,CNC(=O)C1=CC=N[NH]1
5531,CNC(=O)C1=CC=NC2=CC=CC=C12
5532,CNC(=O)C1=CC=NC=C1Cl
5533,CNC(=O)C1=CN(C2=CC=CC=C2)N=C1
5534,CNC(=O)C1=CN(C2=CC=CC=C2)N=N1
5535,CNC(=O)C1=CN(C(C)C)N=C1
5536,CNC(=O)C1=CN(C)C(C)=C1
5537,CNC(=O)C1=CN(C)C=C1
5538,CNC(=O)C1=CN(C)N=C1
5539,CNC(=O)C1=CN(C)N=C1C
5540,CNC(=O)C1=CN(C)N=C1C(C)C
5541,CNC(=O)C1=CN(C)N=N1
5542,CNC(=O)C1=CN=C(C)O1
5543,CNC(=O)C1=CN=C(C)S1
5544,CNC(=O)C1=CN=C2C=CC=CN12
5545,CNC(=O)C1=CN=C[NH]C1=O
5546,CNC(=O)C1=CC=CN=C1
5547,CNC(=O)C1=CN=CS1
5548,CNC(=O)C1=COC(C)=C1
5549,CNC(=O)C1=COC=C1C
5550,CNC(=O)C1=CON=C1C1=CC=CC=C1
5551,CNC(=O)C1=N[NH]C(=O)C=C1
5552,CNC(=O)C1=N[NH]C(C)=N1
5553,CNC(=O)C1=N[NH]C(C2CC2)=C1
5554,CNC(=O)C1=NC(C)=CS1
5555,CNC(=O)C1=CC=CC(O)=N1
5556,CNC(=O)C1=CC=CC(OC)=N1
5557,CNC(=O)C1=NC=CC=C1C
5558,CNC(=O)C1=NC=CS1
5559,CNC(=O)C1=NN(C)C(=O)C=C1
5560,CNC(=O)C1=NOC(C)=C1
5561,CNC(=S)NC
5562,CNC(=S)NC(C)=O
5563,CNC(=S)NC=O
5564,CNC(=S)NCC1=CC=CC=C1
5565,CNC(=S)NC1=CC=C(C)C=C1
5566,CNC(=S)NC1=CC=CC=C1
5567,CNC(=S)NC1=CC=CC=C1C
5568,CNC(C#N)C1=CC=CC=C1
5569,CNC(C(N)=O)C(C)C
5570,CNC(C(N)=O)C1=CC=CC=C1
5571,CNC(C)(C)C
5572,CNC(C)(C)C(=O)[O-]
5573,CNC(C)(C)C=O
5574,CNC(C)(C)CO
5575,CNC(C)(C)C[O-]
5576,CNC(C)(C)C1=CC=CC=C1
5577,CNC(C)(C)C1=NC=CS1
5578,CNC(C)=O
5579,CNC(C)C
5580,CNC(C)C#N
5581,CNC(C)C(=O)N(C)C
5582,CNC(C)C(=O)N1CCCC(C)C1
5583,CNC(C)C(=O)N1CCCC1
5584,CNC(C)C(=O)N1CCCCC1
5585,CNC(C)C(=O)N1CCOCC1
5586,CNC(C)C(=O)NC(C)C
5587,CNC(C)C(=O)NC1=CC=CC=C1C
5588,CNC(C)C(=O)NC1=CC=CC(C)=C1
5589,CNC(C)C(=O)NC1=CC=CC=C1
5590,CNC(C)C(=O)O
5591,CNC(C)C(=O)OC
5592,CNC(C)C(=O)[O-]
5593,CNC(C)C(C)(C)C
5594,CNC(C)C(C)C
5595,CNC(C)C(C)O
5596,CNC(C)C(F)(F)F
5597,CNC(C)C(F)F
5598,CNC(C)C(N)=O
5599,CNC(C)C(O)C1=CC=CC=C1
5600,CNC(C)C1=NCCN1
5601,CNC(C)C1CC1
5602,CNC(C)C1CCCO1
5603,CNC(C)C=O
5604,CNC(C)CC(=O)O
5605,CNC(C)CC(=O)OC
5606,CNC(C)CC(C)C
5607,CNC(C)CC(N)=O
5608,CNC(C)CC=O
5609,CNC(C)CCCO
5610,CNC(C)CCN
5611,CNC(C)CCO
5612,CNC(C)CCOC
5613,CNC(C)CCS
5614,CNC(C)CCSC
5615,CNC(C)CCC1=CC=CC=C1
5616,CNC(C)CF
5617,CNC(C)CN
5618,CNC(C)CN(C)C
5619,CNC(C)CN1CCCC(C)C1
5620,CNC(C)CN1CCCC1
5621,CNC(C)CN1CCCCC1
5622,CNC(C)CN1CCOCC1
5623,CNC(C)CNC(C)C
5624,CNC(C)CNC1=CC=CC=C1C
5625,CNC(C)CNC1=CC=CC(C)=C1
5626,CNC(C)CNC1=CC=CC=C1
5627,CNC(C)CO
5628,CNC(C)COC
5629,CNC(C)CS
5630,CNC(C)CS(C)=O
5631,CNC(C)CSC
5632,CNC(C)C[NH3+]
5633,CNC(C)C[O-]
5634,CNC(C)C[SH]=O
5635,CNC(C)CC1=CC=CC=C1
5636,CNC(C)CC1=CC=CS1
5637,CNC(C)C1=C(C)OC=C1
5638,CNC(C)C1=C(C)ON=C1
5639,CNC(C)C1=C(C)ON=C1C
5640,CNC(C)C1=C(C)SC=C1
5641,CNC(C)C1=C(F)C=CC=C1Cl
5642,CNC(C)C1=C[NH]N=C1
