,0
1761,O=CN1CCc2ccccc21
1762,O=CN1CCc2ccccc2C1
1763,O=CNC1CC1
1764,O=CNC1CCCC1
1765,O=CNC1CCCCC1
1766,O=CNC1CCC[NH2+]C1
1767,O=CNC1CCNCC1
1768,O=CNCCO
1769,O=CNCCc1ccccc1
1770,O=CNCc1ccc(F)cc1
1771,O=CNCc1ccc(O)cc1
1772,O=CNCc1cccc(F)c1
1773,O=CNCc1ccccc1
1774,O=CNCc1cccnc1
1775,O=CNCc1ccncc1
1776,O=CNNC=O
1777,O=CNc1cccc([N+](=O)[O-])c1
1778,O=CNc1cccc([NH+]=O)c1
1779,O=CNc1cccc([NH2+][O-])c1
1780,O=CNc1ccc(Br)cc1
1781,O=CNc1ccc(F)cc1F
1782,O=CNc1ccc(O)cc1
1783,O=CNc1ccc(S)cc1
1784,O=CNc1ccc([SH](=O)=O)cc1
1785,O=CNc1ccc([SH]=O)cc1
1786,O=CNc1cccc(Cl)c1
1787,O=CNc1cccc(NC=O)c1
1788,O=CNc1ccccc1
1789,O=CNc1ccccc1C=O
1790,O=CNc1ccccc1F
1791,O=CNc1ccccc1S
1792,O=CNc1cccnc1
1793,O=CNc1cccs1
1794,O=CNc1ccn[nH]1
1795,O=CNc1nccs1
1796,O=CNc1nncs1
1797,O=CO
1798,O=COc1ccccc1
1799,O=C[O-]
1800,O=Cc1ccccc1F
1801,O=Cc1c[nH]nc1
1802,O=Cc1ccc(Br)cc1
1803,O=Cc1ccc(O)c(O)c1
1804,O=Cc1ccc(O)cc1
1805,O=Cc1ccc(S)cc1
1806,O=Cc1ccc([SH](=O)=O)cc1
1807,O=Cc1ccc([SH]=O)cc1
1808,O=Cc1ccc[nH]1
1809,O=Cc1cccc(Cl)c1
1810,O=Cc1cccc(O)c1
1811,O=Cc1cccc([N+](=O)[O-])c1
1812,O=Cc1cccc([NH+]=O)c1
1813,O=Cc1cccc([NH2+][O-])c1
1814,O=Cc1ccccc1
1815,O=Cc1cccnc1
1816,O=Cc1cccs1
1817,O=Cc1cncs1
1818,O=Cc1cocc1
1819,O=Cc1nocc1
1820,O=S
1821,O=S(=O)(Nc1ccccc1)c1ccccc1
1822,O=S(=O)(c1ccccc1)N1CCCCC1
1823,O=S(Nc1ccccc1)c1ccccc1
1824,O=S(c1ccccc1)N1CCCCC1
1825,O=S1(=O)CCCC1
1826,O=S1CCCC1
1827,O=S=O
1828,O=[N+]([O-])c1cccc(O)c1
1829,O=[N+]([O-])c1ccccc1
1830,O=[NH+][O-]
1831,O=[NH+]c1cccc(O)c1
1832,O=[NH+]c1ccccc1
1833,O=[SH](=O)N1CCCC1
1834,O=[SH](=O)N1CCCCC1
1835,O=[SH](=O)N1CCNCC1
1836,O=[SH](=O)Nc1ccccc1
1837,O=[SH](=O)c1ccc(Cl)cc1
1838,O=[SH](=O)c1ccc(F)cc1
1839,O=[SH](=O)c1cccc(O)c1
1840,O=[SH](=O)c1ccccc1
1841,O=[SH](=O)c1cccs1
1842,O=[SH]Cc1ccccc1
1843,O=[SH]N1CCCC1
1844,O=[SH]N1CCCCC1
1845,O=[SH]N1CCNCC1
1846,O=[SH]Nc1ccccc1
1847,O=[SH]c1ccc(Cl)cc1
1848,O=[SH]c1ccc(F)cc1
1849,O=[SH]c1cccc(O)c1
1850,O=[SH]c1ccccc1
1851,O=[SH]c1cccs1
1852,O=c1[nH]cnc2ccccc12
1853,O=c1cc[nH]c(=O)[nH]1
1854,O=c1cccc[nH]1
1855,O=c1cccn[nH]1
1856,O=c1ccnc[nH]1
1857,OC(F)F
1858,OC1CCCC1
1859,OC1CCCCC1
1860,OC1CCCNC1
1861,OCCNc1ccccc1
1862,OCCO
1863,OCF
1864,OCc1ccccc1F
1865,OCc1ccccc1
1866,OCc1ccccc1F
1867,OCc1cscc1
1868,Oc1cccc(S)c1
1869,Oc1ccc(Br)cc1
1870,Oc1ccc(F)cc1
1871,Oc1cccc(Cl)c1
1872,Oc1ccccc1
1873,Oc1ccccc1O
1874,Oc1ccccn1
1875,SC1CCCCC1
1876,SCCNc1ccccc1
1877,SCc1ccccc1
1878,SN1CCCC1
1879,SN1CCCCC1
1880,SN1CCNCC1
1881,SNc1ccccc1
1882,Sc1ccc(Cl)cc1
1883,Sc1ccccc1
1884,Sc1ccccn1
1885,Sc1cccs1
1886,Sc1ccncn1
1887,Sc1nnc[nH]1
1888,[NH-]S
1889,[NH-][SH](=O)=O
1890,[NH-][SH]=O
1891,[NH2+]=O
1892,[NH3+]C1CC1
1893,[NH3+]C1CCCC1
1894,[NH3+]C1CCCCC1
1895,[NH3+]C1CCNCC1
1896,[NH3+]CC=O
1897,[NH3+]CCNC=O
1898,[NH3+]CCO
1899,[NH3+]Cc1cccc(O)c1
1900,[NH3+]Cc1cccc(F)c1
1901,[NH3+]Cc1ccccc1
1902,[NH3+]Cc1ccccc1F
1903,[NH3+]Cc1ccccc1O
1904,[NH3+]Cc1n[nH]cc1
1905,[NH3+][O-]
1906,[NH3+]c1cccc(C=O)c1
1907,[NH3+]c1cccc(NC=O)c1
1908,[NH3+]c1cccc(O)c1
1909,[NH3+]c1ccccc1
1910,[O-]Cc1ccccc1
1911,[O-][NH2+]c1cccc(O)c1
1912,[O-][NH2+]c1ccccc1
1913,c1ccc2ncccc2c1
1914,c1ccc(-c2ccccc2)cc1
1915,c1ccc(-c2cscn2)cc1
1916,c1ccc(-c2n[nH]cc2)cc1
1917,c1ccc(-c2nocn2)cc1
1918,c1ccc(-n2cccn2)cc1
1919,c1ccc(C2CC2)cc1
1920,c1ccc(C2CCNC2)cc1
1921,c1ccc(CN2CCCC2)cc1
1922,c1ccc(CN2CCCCC2)cc1
1923,c1ccc(CN2CCNCC2)cc1
1924,c1ccc(CNc2ccccc2)cc1
1925,c1ccc(C[NH+]2CCCCC2)cc1
1926,c1ccc(Cc2ccccc2)cc1
1927,c1ccc(N2CCCC2)cc1
1928,c1ccc(N2CCCCC2)cc1
1929,c1ccc(N2CCNCC2)cc1
1930,c1ccc(NSc2ccccc2)cc1
1931,c1ccc(SN2CCCCC2)cc1
1932,c1ccc2CCCCc2c1
1933,c1ccc2CCCc2c1
1934,c1ccc2CNCCc2c1
1935,c1ccc2CNCc2c1
1936,c1ccc2COCCc2c1
1937,c1ccc2OCCOc2c1
1938,c1ccc2OCCc2c1
1939,c1ccc2OCOc2c1
1940,c1ccc2[nH]ccc2c1
1941,c1ccc2[nH]cnc2c1
1942,c1ccc2ccccc2c1
1943,c1ccc2ncccc2c1
1944,c1ccc2occc2c1
1945,c1ccc2scnc2c1
